1.748993	0.984165
1.750563	0.983885
1.752133	0.983604
1.753703	0.983319
1.755273	0.983032
1.756843	0.982743
1.758413	0.982452
1.759983	0.982158
1.761553	0.981861
1.763123	0.981562
1.764693	0.981261
1.766263	0.980957
1.767833	0.980651
1.769403	0.980342
1.770973	0.980031
1.772543	0.979718
1.774113	0.979402
1.775683	0.979084
1.777253	0.978763
1.778823	0.978440
1.780393	0.978115
1.781963	0.977787
1.783533	0.977457
1.785103	0.977124
1.786673	0.976789
1.788243	0.976451
1.789813	0.976112
1.791383	0.975769
1.792953	0.975425
1.794523	0.975077
1.796093	0.974728
1.797663	0.974376
1.799233	0.974022
1.800803	0.973665
1.802373	0.973306
1.803943	0.972944
1.805513	0.972580
1.807083	0.972214
1.808653	0.971845
1.810223	0.971474
1.811793	0.971101
1.813363	0.970725
1.814933	0.970346
1.816503	0.969966
1.818073	0.969583
1.819643	0.969197
1.821213	0.968809
1.822783	0.968419
1.824353	0.968026
1.825923	0.967631
1.827493	0.967234
1.829063	0.966834
1.830633	0.966432
1.832203	0.966027
1.833773	0.965620
1.835343	0.965211
1.836913	0.964799
1.838483	0.964385
1.840053	0.963969
1.841623	0.963550
1.843193	0.963129
1.844763	0.962705
1.846333	0.962279
1.847903	0.961851
1.849473	0.961420
1.851044	0.960987
1.852614	0.960552
1.854184	0.960114
1.855754	0.959674
1.857324	0.959231
1.858894	0.958786
1.860464	0.958339
1.862034	0.957889
1.863604	0.957437
1.865174	0.956983
1.866744	0.956526
1.868314	0.956067
1.869884	0.955606
1.871454	0.955142
1.873024	0.954676
1.874594	0.954207
1.876164	0.953737
1.877734	0.953263
1.879304	0.952788
1.880874	0.952310
1.882444	0.951830
1.884014	0.951347
1.885584	0.950862
1.887154	0.950375
1.888724	0.949885
1.890294	0.949393
1.891864	0.948899
1.893434	0.948402
1.895004	0.947903
1.896574	0.947402
1.898144	0.946899
1.899714	0.946393
1.901284	0.945884
1.902854	0.945374
1.904424	0.944861
1.905994	0.944345
1.907564	0.943828
1.909134	0.943308
1.910704	0.942785
1.912274	0.942261
1.913844	0.941734
1.915414	0.941205
1.916984	0.940673
1.918554	0.940139
1.920124	0.939603
1.921694	0.939065
1.923264	0.938524
1.924834	0.937981
1.926404	0.937435
1.927974	0.936887
1.929544	0.936337
1.931114	0.935785
1.932684	0.935230
1.934254	0.934673
1.935824	0.934114
1.937394	0.933552
1.938964	0.932988
1.940534	0.932422
1.942104	0.931854
1.943674	0.931283
1.945244	0.930710
1.946814	0.930134
1.948384	0.929557
1.949954	0.928977
1.951524	0.928394
